paths	winner	count
158296473	0	9
1582967	1	7
158297346	1	9
158297364	0	9
15829743	2	8
158297463	0	9
15829763	2	8
158297643	1	9
15832467	2	8
158324697	0	9
15832476	2	8
158324796	0	9
15832496	2	8
15832497	2	8
15832647	2	8
15832649	2	8
15832674	2	8
15832679	2	8
15832694	2	8
15832697	2	8
158327	2	6
15832946	2	8
15832947	2	8
158329647	0	9
15832967	2	8
158329746	0	9
15832976	2	8
15834267	2	8
158342697	1	9
1583427	1	7
158342967	1	9
15834297	2	8
15834627	2	8
15834629	2	8
1583467	1	7
158346927	1	9
15834697	2	8
158347	2	6
15834926	2	8
15834927	2	8
158349627	1	9
15834967	2	8
1583497	1	7
15836247	2	8
158362497	1	9
158362749	1	9
158362794	1	9
158362947	1	9
15836297	2	8
15836427	2	8
158364297	0	9
158364729	1	9
158364792	0	9
158364927	1	9
15836497	2	8
158367	2	6
158369247	0	9
15836927	2	8
158369427	1	9
15836947	2	8
158369724	1	9
158369742	0	9
1583724	1	7
158372649	1	9
158372694	1	9
1583729	1	7
15837426	2	8
158374296	0	9
158374629	1	9
158374692	0	9
1583749	1	7
15837624	2	8
15837629	2	8
1583764	1	7
1583769	1	7
158379246	0	9
15837926	2	8
1583794	1	7
158379624	1	9
158379642	0	9
158392467	1	9
15839247	2	8
158392647	1	9
15839267	2	8
1583927	1	7
15839426	2	8
15839427	2	8
158394627	1	9
15839467	2	8
1583947	1	7
15839624	2	8
15839627	2	8
158396427	1	9
15839647	2	8
1583967	1	7
158397	2	6
15842367	2	8
158423697	0	9
15842376	2	8
158423796	0	9
15842396	2	8
15842397	2	8
158426	2	6
1584273	1	7
15842763	2	8
158427693	1	9
15842793	2	8
15842796	2	8
1584293	1	7
158429637	0	9
158429673	1	9
158429736	0	9
15842976	2	8
158432679	1	9
158432697	0	9
15843276	2	8
158432796	0	9
15843296	2	8
158432976	1	9
158436	2	6
1584372	1	7
158437629	1	9
158437692	1	9
158437926	1	9
15843796	2	8
1584392	1	7
158439627	0	9
158439672	1	9
158439726	0	9
15843976	2	8
158462379	1	9
158462397	0	9
158462739	1	9
158462793	0	9
158462937	1	9
158462973	1	9
15846327	2	8
158463297	0	9
158463729	1	9
158463792	0	9
158463927	1	9
15846397	2	8
15846723	2	8
158467293	1	9
158467329	1	9
158467392	1	9
158467923	1	9
15846793	2	8
158469237	0	9
158469273	1	9
158469327	0	9
158469372	1	9
158469723	0	9
158469732	0	9
15847236	2	8
158472396	0	9
158472639	1	9
158472693	0	9
1584729	1	7
15847326	2	8
158473296	0	9
158473629	1	9
158473692	0	9
1584739	1	7
158476	2	6
158479236	0	9
15847926	2	8
158479326	0	9
15847936	2	8
158479623	0	9
158479632	0	9
15849236	2	8
158492376	1	9
158492637	1	9
158492673	1	9
1584927	1	7
15849326	2	8
15849327	2	8
158493627	1	9
15849367	2	8
1584937	1	7
158496	2	6
15849723	2	8
15849726	2	8
158497326	1	9
15849736	2	8
158497623	1	9
15849763	2	8
15862347	2	8
15862349	2	8
15862374	2	8
15862379	2	8
15862394	2	8
15862397	2	8
158624	2	6
1586273	1	7
15862743	2	8
158627493	1	9
15862793	2	8
15862794	2	8
1586293	1	7
15862943	2	8
158629473	1	9
15862973	2	8
15862974	2	8
158632479	0	9
158632497	1	9
15863274	2	8
158632794	1	9
15863294	2	8
158632974	0	9
158634	2	6
1586372	1	7
158637429	0	9
158637492	1	9
158637924	0	9
15863794	2	8
1586392	1	7
158639427	1	9
158639472	1	9
158639724	1	9
15863974	2	8
158642379	0	9
158642397	1	9
1586427	1	7
158642937	1	9
158642973	0	9
15864327	2	8
15864329	2	8
1586437	1	7
158643927	1	9
15864397	2	8
15864723	2	8
158647293	1	9
158647329	0	9
158647392	1	9
158647923	0	9
15864793	2	8
15864923	2	8
158649273	1	9
158649327	1	9
158649372	1	9
1586497	1	7
15867234	2	8
158672394	1	9
1586724	1	7
1586729	1	7
15867324	2	8
15867329	2	8
1586734	1	7
1586739	1	7
158674	2	6
15867923	2	8
15867924	2	8
158679324	1	9
15867934	2	8
1586794	1	7
15869234	2	8
158692374	0	9
158692437	1	9
158692473	0	9
1586927	1	7
15869324	2	8
15869327	2	8
158693427	1	9
15869347	2	8
1586937	1	7
158694	2	6
15869723	2	8
15869724	2	8
158697324	0	9
15869734	2	8
158697423	0	9
15869743	2	8
158723	2	6
1587243	1	7
15872463	2	8
158724693	1	9
15872493	2	8
15872496	2	8
1587263	1	7
15872643	2	8
158726493	1	9
15872693	2	8
15872694	2	8
1587293	1	7
15872943	2	8
158729463	1	9
15872963	2	8
158729643	1	9
158732469	0	9
158732496	0	9
158732649	1	9
158732694	0	9
158732946	1	9
158732964	0	9
1587342	1	7
158734629	1	9
158734692	1	9
158734926	1	9
15873496	2	8
1587362	1	7
158736429	0	9
158736492	1	9
158736924	0	9
15873694	2	8
1587392	1	7
158739426	0	9
158739462	1	9
158739624	0	9
158739642	1	9
158742369	0	9
158742396	0	9
15874263	2	8
158742693	0	9
15874293	2	8
158742963	0	9
158743	2	6
15874623	2	8
158746293	1	9
158746329	0	9
158746392	1	9
158746923	0	9
15874693	2	8
15874923	2	8
158749263	1	9
158749326	0	9
158749362	1	9
158749623	0	9
15874963	2	8
158762349	1	9
158762394	0	9
15876243	2	8
158762493	0	9
15876293	2	8
158762943	1	9
158763	2	6
15876423	2	8
158764293	1	9
158764329	1	9
158764392	1	9
158764923	1	9
15876493	2	8
15876923	2	8
158769243	1	9
158769324	0	9
158769342	1	9
158769423	0	9
15876943	2	8
158792346	1	9
158792364	0	9
15879243	2	8
158792463	0	9
15879263	2	8
158792643	1	9
158793	2	6
15879423	2	8
15879426	2	8
158794326	1	9
15879436	2	8
158794623	1	9
15879463	2	8
15879623	2	8
15879624	2	8
158796324	0	9
15879634	2	8
158796423	0	9
15879643	2	8
15892346	2	8
15892347	2	8
158923647	0	9
15892367	2	8
158923746	0	9
15892376	2	8
1589243	1	7
158924637	0	9
158924673	1	9
158924736	0	9
15892476	2	8
1589263	1	7
15892643	2	8
158926473	1	9
15892673	2	8
15892674	2	8
1589273	1	7
15892743	2	8
158927463	1	9
15892763	2	8
158927643	1	9
158932467	1	9
158932476	0	9
158932647	0	9
158932674	0	9
158932746	0	9
158932764	1	9
1589342	1	7
158934627	0	9
158934672	1	9
158934726	0	9
15893476	2	8
1589362	1	7
158936427	1	9
158936472	1	9
158936724	1	9
15893674	2	8
1589372	1	7
158937426	0	9
158937462	1	9
158937624	0	9
158937642	1	9
158942367	1	9
158942376	0	9
158942637	1	9
158942673	0	9
1589427	1	7
15894326	2	8
15894327	2	8
158943627	1	9
15894367	2	8
1589437	1	7
15894623	2	8
158946273	1	9
158946327	1	9
158946372	1	9
1589467	1	7
15894723	2	8
158947263	1	9
158947326	0	9
158947362	1	9
158947623	0	9
15894763	2	8
158962347	0	9
158962374	0	9
158962437	1	9
158962473	0	9
158962734	1	9
158962743	0	9
158963247	0	9
15896327	2	8
158963427	1	9
15896347	2	8
158963724	1	9
158963742	0	9
158964237	0	9
158964273	1	9
158964327	0	9
158964372	1	9
158964723	0	9
158964732	0	9
15896723	2	8
158967243	1	9
158967324	0	9
158967342	1	9
158967423	0	9
15896743	2	8
158972346	0	9
158972364	1	9
1589724	1	7
158972634	1	9
158972643	0	9
158973246	0	9
15897326	2	8
1589734	1	7
158973624	1	9
158973642	0	9
158974236	0	9
15897426	2	8
158974326	0	9
15897436	2	8
158974623	0	9
158974632	0	9
15897623	2	8
15897624	2	8
158976324	1	9
15897634	2	8
1589764	1	7
1592346	1	7
15923476	2	8
15923478	2	8
15923486	2	8
159234876	1	9
159236478	0	9
15923648	2	8
15923674	2	8
15923678	2	8
15923684	2	8
159236874	0	9
159237468	0	9
15923748	2	8
1592376	1	7
159237846	1	9
159237864	0	9
159238	2	6
15924367	2	8
15924368	2	8
1592437	1	7
159243867	1	9
15924387	2	8
159246378	0	9
15924638	2	8
1592467	1	7
159246837	1	9
159246873	0	9
159247368	0	9
15924738	2	8
15924763	2	8
15924768	2	8
15924783	2	8
159247863	0	9
159248	2	6
15926347	2	8
15926348	2	8
159263748	1	9
15926378	2	8
159263847	1	9
15926387	2	8
1592643	1	7
159264738	1	9
15926478	2	8
159264837	1	9
159264873	1	9
1592673	1	7
15926743	2	8
15926748	2	8
15926783	2	8
159267843	1	9
159268	2	6
1592734	1	7
159273648	1	9
15927368	2	8
1592738	1	7
15927436	2	8
15927438	2	8
159274638	1	9
15927468	2	8
1592748	1	7
15927634	2	8
15927638	2	8
1592764	1	7
1592768	1	7
159278	2	6
159283467	1	9
15928347	2	8
159283647	1	9
15928367	2	8
1592837	1	7
15928436	2	8
159284376	1	9
159284637	1	9
159284673	1	9
1592847	1	7
15928634	2	8
159286374	0	9
159286437	1	9
159286473	0	9
1592867	1	7
159287346	1	9
159287364	0	9
15928743	2	8
159287463	0	9
15928763	2	8
159287643	1	9
15932467	2	8
159324687	0	9
15932476	2	8
159324786	0	9
15932486	2	8
15932487	2	8
15932647	2	8
159326487	1	9
15932674	2	8
159326784	1	9
15932684	2	8
15932687	2	8
159327	2	6
159328467	1	9
15932847	2	8
159328647	0	9
15932867	2	8
159328746	0	9
159328764	1	9
15934267	2	8
15934268	2	8
1593427	1	7
159342867	1	9
15934287	2	8
15934627	2	8
159346287	1	9
1593467	1	7
159346827	1	9
15934687	2	8
159347	2	6
159348267	1	9
15934827	2	8
15934862	2	8
15934867	2	8
1593487	1	7
15936247	2	8
15936248	2	8
159362748	1	9
15936278	2	8
159362847	1	9
15936287	2	8
15936427	2	8
159364287	0	9
159364728	1	9
159364782	0	9
159364827	1	9
15936487	2	8
159367	2	6
159368247	0	9
15936827	2	8
15936842	2	8
15936847	2	8
15936872	2	8
159368742	0	9
1593724	1	7
159372648	1	9
15937268	2	8
1593728	1	7
15937426	2	8
159374286	0	9
159374628	1	9
159374682	0	9
1593748	1	7
15937624	2	8
159376284	1	9
1593764	1	7
1593768	1	7
159378246	0	9
159378264	1	9
1593784	1	7
15937862	2	8
159378642	0	9
159382467	1	9
15938247	2	8
159382647	1	9
15938267	2	8
1593827	1	7
15938426	2	8
15938427	2	8
159384627	1	9
15938467	2	8
1593847	1	7
15938624	2	8
15938627	2	8
159386427	1	9
15938647	2	8
1593867	1	7
159387	2	6
15942367	2	8
159423687	0	9
15942376	2	8
159423786	0	9
15942386	2	8
15942387	2	8
159426	2	6
1594273	1	7
15942763	2	8
159427683	1	9
15942783	2	8
15942786	2	8
1594283	1	7
159428637	0	9
159428673	1	9
159428736	0	9
15942876	2	8
1594326	1	7
15943276	2	8
15943278	2	8
15943286	2	8
159432876	1	9
159436	2	6
1594372	1	7
1594376	1	7
159437826	1	9
15943786	2	8
1594382	1	7
1594386	1	7
15943872	2	8
15943876	2	8
1594623	1	7
159462738	1	9
15946278	2	8
159462837	1	9
159462873	1	9
15946327	2	8
159463287	0	9
159463728	1	9
159463782	0	9
159463827	1	9
15946387	2	8
15946723	2	8
159467283	1	9
1594673	1	7
159467823	1	9
15946783	2	8
159468237	0	9
159468273	1	9
1594683	1	7
15946872	2	8
159468732	0	9
15947236	2	8
15947238	2	8
159472638	1	9
15947268	2	8
1594728	1	7
15947326	2	8
159473286	0	9
159473628	1	9
159473682	0	9
1594738	1	7
159476	2	6
159478236	0	9
15947826	2	8
15947832	2	8
15947836	2	8
15947862	2	8
159478632	0	9
15948236	2	8
159482376	1	9
159482637	1	9
159482673	1	9
1594827	1	7
15948326	2	8
15948327	2	8
159483627	1	9
15948367	2	8
1594837	1	7
159486	2	6
15948723	2	8
15948726	2	8
159487326	1	9
15948736	2	8
159487623	1	9
15948763	2	8
15962347	2	8
159623487	1	9
15962374	2	8
159623784	1	9
15962384	2	8
15962387	2	8
159624	2	6
1596273	1	7
15962743	2	8
159627483	1	9
15962783	2	8
15962784	2	8
1596283	1	7
159628437	1	9
159628473	1	9
159628734	1	9
15962874	2	8
159632478	0	9
15963248	2	8
15963274	2	8
15963278	2	8
15963284	2	8
159632874	0	9
159634	2	6
1596372	1	7
159637428	0	9
159637482	1	9
159637824	0	9
15963784	2	8
1596382	1	7
15963842	2	8
159638472	1	9
15963872	2	8
15963874	2	8
159642378	0	9
15964238	2	8
1596427	1	7
159642837	1	9
159642873	0	9
15964327	2	8
159643287	1	9
1596437	1	7
159643827	1	9
15964387	2	8
15964723	2	8
159647283	1	9
159647328	0	9
159647382	1	9
159647823	0	9
15964783	2	8
159648237	1	9
159648273	1	9
15964832	2	8
159648372	1	9
1596487	1	7
15967234	2	8
15967238	2	8
1596724	1	7
1596728	1	7
15967324	2	8
159673284	1	9
1596734	1	7
1596738	1	7
159674	2	6
159678234	1	9
15967824	2	8
15967832	2	8
15967834	2	8
1596784	1	7
15968234	2	8
159682374	0	9
159682437	1	9
159682473	0	9
1596827	1	7
15968324	2	8
15968327	2	8
159683427	1	9
15968347	2	8
1596837	1	7
159684	2	6
15968723	2	8
15968724	2	8
159687324	0	9
15968734	2	8
159687423	0	9
15968743	2	8
159723	2	6
1597243	1	7
15972463	2	8
159724683	1	9
15972483	2	8
15972486	2	8
1597263	1	7
15972643	2	8
159726483	1	9
15972683	2	8
15972684	2	8
1597283	1	7
15972843	2	8
159728463	1	9
15972863	2	8
159728643	1	9
159732468	0	9
15973248	2	8
1597326	1	7
159732846	1	9
159732864	0	9
1597342	1	7
1597346	1	7
159734826	1	9
15973486	2	8
1597362	1	7
159736428	0	9
159736482	1	9
159736824	0	9
15973684	2	8
1597382	1	7
15973842	2	8
159738462	1	9
1597386	1	7
159742368	0	9
15974238	2	8
15974263	2	8
15974268	2	8
15974283	2	8
159742863	0	9
159743	2	6
15974623	2	8
159746283	1	9
159746328	0	9
159746382	1	9
159746823	0	9
15974683	2	8
15974823	2	8
159748263	1	9
15974832	2	8
159748362	1	9
15974862	2	8
15974863	2	8
1597623	1	7
15976243	2	8
15976248	2	8
15976283	2	8
159762843	1	9
159763	2	6
15976423	2	8
159764283	1	9
1597643	1	7
159764823	1	9
15976483	2	8
15976823	2	8
159768243	1	9
1597683	1	7
15976842	2	8
15976843	2	8
159782346	1	9
159782364	0	9
15978243	2	8
159782463	0	9
15978263	2	8
159782643	1	9
159783	2	6
15978423	2	8
15978426	2	8
159784326	1	9
15978436	2	8
159784623	1	9
15978463	2	8
15978623	2	8
15978624	2	8
159786324	0	9
15978634	2	8
159786423	0	9
15978643	2	8
159823467	1	9
15982347	2	8
159823647	0	9
15982367	2	8
159823746	0	9
159823764	1	9
1598243	1	7
159824637	0	9
159824673	1	9
159824736	0	9
15982476	2	8
1598263	1	7
159826437	1	9
159826473	1	9
159826734	1	9
15982674	2	8
1598273	1	7
15982743	2	8
159827463	1	9
15982763	2	8
159827643	1	9
159832	2	6
1598342	1	7
1598346	1	7
15983472	2	8
15983476	2	8
1598362	1	7
15983642	2	8
159836472	1	9
15983672	2	8
15983674	2	8
1598372	1	7
15983742	2	8
159837462	1	9
1598376	1	7
159842	2	6
159843267	1	9
15984327	2	8
15984362	2	8
15984367	2	8
1598437	1	7
159846237	1	9
159846273	1	9
15984632	2	8
159846372	1	9
1598467	1	7
15984723	2	8
159847263	1	9
15984732	2	8
159847362	1	9
15984762	2	8
15984763	2	8
159862	2	6
159863247	0	9
15986327	2	8
15986342	2	8
15986347	2	8
15986372	2	8
159863742	0	9
159864237	0	9
159864273	1	9
1598643	1	7
15986472	2	8
159864732	0	9
15986723	2	8
159867243	1	9
1598673	1	7
15986742	2	8
15986743	2	8
159872	2	6
159873246	0	9
159873264	1	9
1598734	1	7
15987362	2	8
159873642	0	9
159874236	0	9
15987426	2	8
15987432	2	8
15987436	2	8
15987462	2	8
159874632	0	9
159876234	1	9
15987624	2	8
15987632	2	8
15987634	2	8
1598764	1	7
1623457	1	7
16234587	2	8
16234589	2	8
16234597	2	8
162345987	1	9
162347589	1	9
16234759	2	8
16234785	2	8
16234789	2	8
16234795	2	8
162347985	1	9
162348579	1	9
16234859	2	8
1623487	1	7
162348957	1	9
162348975	1	9
162349	2	6
162354789	1	9
16235479	2	8
1623548	1	7
1623549	1	7
162357489	1	9
16235749	2	8
1623578	1	7
1623579	1	7
162358479	1	9
16235849	2	8
162358749	1	9
16235879	2	8
1623589	1	7
162359	2	6
162374589	1	9
16237459	2	8
16237485	2	8
16237489	2	8
16237495	2	8
162374985	1	9
1623754	1	7
16237584	2	8
16237589	2	8
16237594	2	8
162375984	1	9
1623784	1	7
162378549	1	9
16237859	2	8
162378945	1	9
162378954	1	9
162379	2	6
1623845	1	7
16238475	2	8
16238479	2	8
16238495	2	8
162384975	1	9
16238547	2	8
16238549	2	8
16238574	2	8
16238579	2	8
16238594	2	8
16238597	2	8
16238745	2	8
16238749	2	8
1623875	1	7
162387945	1	9
16238795	2	8
162389	2	6
1623945	1	7
16239475	2	8
162394785	1	9
16239485	2	8
162394875	1	9
16239547	2	8
162395487	1	9
16239574	2	8
162395784	1	9
16239584	2	8
16239587	2	8
16239745	2	8
162397485	1	9
1623975	1	7
162397845	1	9
16239785	2	8
162398457	1	9
162398475	1	9
1623985	1	7
162398745	1	9
162398754	1	9
16243	1	5
162453789	1	9
16245379	2	8
1624538	1	7
1624539	1	7
1624573	1	7
1624578	1	7
1624579	1	7
1624583	1	7
162458739	1	9
162458793	1	9
1624589	1	7
1624593	1	7
16245973	2	8
162459783	1	9
1624598	1	7
162473589	1	9
16247359	2	8
16247385	2	8
16247389	2	8
16247395	2	8
162473985	1	9
162475	2	6
1624783	1	7
162478539	1	9
162478593	1	9
162478935	1	9
16247895	2	8
1624793	1	7
16247953	2	8
162479583	1	9
16247983	2	8
16247985	2	8
1624835	1	7
16248375	2	8
16248379	2	8
16248395	2	8
162483975	1	9
162485	2	6
1624873	1	7
1624875	1	7
162487935	1	9
16248795	2	8
1624893	1	7
1624895	1	7
16248973	2	8
16248975	2	8
1624935	1	7
16249375	2	8
162493785	1	9
16249385	2	8
162493875	1	9
162495	2	6
1624973	1	7
1624975	1	7
162497835	1	9
16249785	2	8
1624983	1	7
1624985	1	7
162498735	1	9
16249875	2	8
16253	1	5
1625437	1	7
16254387	2	8
16254389	2	8
16254397	2	8
162543987	1	9
1625473	1	7
16254783	2	8
162547893	1	9
16254793	2	8
162547983	1	9
1625483	1	7
1625487	1	7
162548937	1	9
162548973	1	9
1625493	1	7
1625497	1	7
16254983	2	8
162549873	1	9
1625734	1	7
16257384	2	8
16257389	2	8
16257394	2	8
162573984	1	9
162574	2	6
1625783	1	7
1625784	1	7
162578934	1	9
16257894	2	8
1625793	1	7
1625794	1	7
16257983	2	8
16257984	2	8
16258347	2	8
16258349	2	8
16258374	2	8
16258379	2	8
16258394	2	8
16258397	2	8
162584	2	6
1625873	1	7
16258743	2	8
162587493	1	9
16258793	2	8
16258794	2	8
1625893	1	7
16258943	2	8
162589473	1	9
16258973	2	8
16258974	2	8
16259347	2	8
162593487	1	9
16259374	2	8
162593784	1	9
16259384	2	8
16259387	2	8
162594	2	6
1625973	1	7
16259743	2	8
162597483	1	9
16259783	2	8
16259784	2	8
1625983	1	7
162598437	1	9
162598473	1	9
162598734	1	9
16259874	2	8
16273	1	5
162743589	1	9
16274359	2	8
16274385	2	8
16274389	2	8
16274395	2	8
162743985	1	9
1627453	1	7
16274583	2	8
162745893	1	9
16274593	2	8
162745983	1	9
1627483	1	7
162748539	1	9
16274859	2	8
162748935	1	9
162748953	1	9
1627493	1	7
16274953	2	8
16274958	2	8
16274983	2	8
162749853	1	9
162753489	1	9
16275349	2	8
1627538	1	7
1627539	1	7
1627543	1	7
1627548	1	7
1627549	1	7
1627583	1	7
162758439	1	9
16275849	2	8
1627589	1	7
1627593	1	7
16275943	2	8
16275948	2	8
1627598	1	7
16278345	2	8
16278349	2	8
1627835	1	7
162783945	1	9
16278395	2	8
1627843	1	7
1627845	1	7
162784935	1	9
16278495	2	8
1627853	1	7
16278543	2	8
162785493	1	9
16278593	2	8
16278594	2	8
1627893	1	7
16278943	2	8
162789453	1	9
1627895	1	7
16279345	2	8
162793485	1	9
1627935	1	7
162793845	1	9
16279385	2	8
1627943	1	7
1627945	1	7
162794835	1	9
16279485	2	8
1627953	1	7
16279543	2	8
162795483	1	9
16279583	2	8
16279584	2	8
1627983	1	7
162798435	1	9
162798453	1	9
1627985	1	7
16283	1	5
162843579	1	9
16284359	2	8
1628437	1	7
162843957	1	9
162843975	1	9
1628453	1	7
1628457	1	7
162845937	1	9
162845973	1	9
1628473	1	7
162847539	1	9
16284759	2	8
162847935	1	9
162847953	1	9
1628493	1	7
16284953	2	8
16284957	2	8
1628497	1	7
162853479	1	9
16285349	2	8
162853749	1	9
16285379	2	8
1628539	1	7
1628543	1	7
162854739	1	9
162854793	1	9
1628549	1	7
1628573	1	7
162857439	1	9
16285749	2	8
1628579	1	7
1628593	1	7
16285943	2	8
16285947	2	8
16285973	2	8
162859743	1	9
1628734	1	7
162873549	1	9
16287359	2	8
162873945	1	9
162873954	1	9
1628743	1	7
162874539	1	9
162874593	1	9
162874935	1	9
16287495	2	8
1628753	1	7
1628754	1	7
162875934	1	9
16287594	2	8
1628793	1	7
1628794	1	7
16287953	2	8
162879543	1	9
162893457	1	9
162893475	1	9
1628935	1	7
162893745	1	9
162893754	1	9
1628943	1	7
1628945	1	7
162894735	1	9
16289475	2	8
1628953	1	7
162895437	1	9
162895473	1	9
162895734	1	9
16289574	2	8
1628973	1	7
162897435	1	9
162897453	1	9
1628975	1	7
16293	1	5
162943	2	6
1629453	1	7
1629457	1	7
16294583	2	8
162945873	1	9
1629473	1	7
16294753	2	8
16294758	2	8
16294783	2	8
162947853	1	9
1629483	1	7
16294853	2	8
16294857	2	8
1629487	1	7
162953	2	6
1629543	1	7
16295473	2	8
162954783	1	9
1629548	1	7
1629573	1	7
16295743	2	8
16295748	2	8
1629578	1	7
1629583	1	7
16295843	2	8
16295847	2	8
16295873	2	8
162958743	1	9
162973	2	6
1629743	1	7
16297453	2	8
162974583	1	9
16297483	2	8
16297485	2	8
1629753	1	7
1629754	1	7
16297583	2	8
16297584	2	8
1629783	1	7
1629784	1	7
16297853	2	8
162978543	1	9
162983	2	6
1629843	1	7
1629845	1	7
16298473	2	8
16298475	2	8
1629853	1	7
16298543	2	8
162985473	1	9
16298573	2	8
16298574	2	8
1629873	1	7
16298743	2	8
162987453	1	9
1629875	1	7
1632457	1	7
163245879	0	9
163245897	1	9
163245978	0	9
16324598	2	8
163247589	1	9
163247598	0	9
163247859	0	9
163247895	0	9
163247958	0	9
163247985	1	9
163248579	1	9
163248597	1	9
1632487	1	7
16324895	2	8
163248975	1	9
163249578	0	9
163249587	1	9
1632497	1	7
163249857	1	9
163249875	0	9
1632547	1	7
163254879	1	9
163254897	1	9
1632549	1	7
163257489	1	9
163257498	0	9
163257849	1	9
163257894	0	9
1632579	1	7
163258479	1	9
163258497	1	9
1632587	1	7
1632589	1	7
163259478	0	9
163259487	1	9
1632597	1	7
163259847	1	9
163259874	0	9
1632745	1	7
16327485	2	8
163274895	1	9
16327495	2	8
163274985	1	9
1632754	1	7
16327584	2	8
163275894	1	9
16327594	2	8
16327598	2	8
1632784	1	7
1632785	1	7
163278945	1	9
16327895	2	8
1632794	1	7
1632795	1	7
163279845	1	9
163279854	1	9
163284579	1	9
163284597	1	9
16328475	2	8
163284795	1	9
16328495	2	8
163284975	1	9
163285479	0	9
163285497	1	9
16328574	2	8
163285794	1	9
16328594	2	8
163285974	0	9
163287459	0	9
163287495	0	9
163287549	1	9
163287594	0	9
163287945	1	9
163287954	0	9
163289457	1	9
163289475	0	9
163289547	1	9
163289574	0	9
163289745	1	9
163289754	1	9
1632945	1	7
16329475	2	8
163294785	1	9
16329485	2	8
163294875	1	9
163295478	0	9
16329548	2	8
16329574	2	8
16329578	2	8
16329584	2	8
163295874	0	9
163297458	0	9
163297485	1	9
1632975	1	7
163297845	1	9
163297854	0	9
16329845	2	8
163298475	1	9
1632985	1	7
163298745	1	9
16329875	2	8
16342	1	5
1634527	1	7
163452879	1	9
163452897	1	9
1634529	1	7
1634572	1	7
163457829	1	9
163457892	1	9
1634579	1	7
1634582	1	7
1634587	1	7
1634589	1	7
1634592	1	7
1634597	1	7
163459827	1	9
163459872	1	9
1634725	1	7
16347285	2	8
163472895	1	9
16347295	2	8
163472985	1	9
163475	2	6
1634782	1	7
1634785	1	7
163478925	1	9
16347895	2	8
1634792	1	7
1634795	1	7
163479825	1	9
16347985	2	8
163482579	1	9
163482597	1	9
16348275	2	8
163482795	1	9
16348295	2	8
163482975	1	9
163485	2	6
1634872	1	7
163487529	1	9
163487592	1	9
163487925	1	9
16348795	2	8
1634892	1	7
163489527	1	9
163489572	1	9
163489725	1	9
16348975	2	8
1634925	1	7
16349275	2	8
163492785	1	9
16349285	2	8
163492875	1	9
163495	2	6
1634972	1	7
1634975	1	7
163497825	1	9
16349785	2	8
1634982	1	7
1634985	1	7
163498725	1	9
16349875	2	8
16352	1	5
1635427	1	7
163542879	0	9
163542897	1	9
163542978	0	9
16354298	2	8
1635472	1	7
163547829	0	9
163547892	1	9
163547928	0	9
163547982	1	9
1635482	1	7
1635487	1	7
16354892	2	8
163548972	1	9
1635492	1	7
1635497	1	7
163549827	1	9
163549872	1	9
1635724	1	7
16357284	2	8
163572894	1	9
16357294	2	8
16357298	2	8
163574	2	6
1635782	1	7
1635784	1	7
16357892	2	8
16357894	2	8
1635792	1	7
1635794	1	7
163579824	1	9
16357984	2	8
163582479	0	9
163582497	1	9
16358274	2	8
163582794	1	9
16358294	2	8
163582974	0	9
163584	2	6
1635872	1	7
163587429	0	9
163587492	1	9
163587924	0	9
16358794	2	8
1635892	1	7
163589427	1	9
163589472	1	9
163589724	1	9
16358974	2	8
163592478	0	9
16359248	2	8
16359274	2	8
16359278	2	8
16359284	2	8
163592874	0	9
163594	2	6
1635972	1	7
163597428	0	9
163597482	1	9
163597824	0	9
16359784	2	8
1635982	1	7
16359842	2	8
163598472	1	9
16359872	2	8
16359874	2	8
16372	1	5
163742589	1	9
163742598	0	9
163742859	0	9
163742895	0	9
163742958	0	9
163742985	1	9
1637452	1	7
163745829	0	9
163745892	1	9
163745928	0	9
163745982	1	9
1637482	1	7
